title,video_id,duration,release_time,view_count,likes,keywords,description
Australian Nationals 2019 – EF Gone Racing,FjzJfAgCpoA,6min42sec,2019-01-09T15:08:11Z,48982,670,"https://www.rapha.cc/category/EFThe season’s already begun, and we’ve gone racing. Watch EF Education First Pro Cycling’s Australian contingent tackle their road nationals, with sixteen laps up and over Mount Buninyong. Before then, Mitch Docker tells us all about the ‘MOvement’ started by his distinctive facial hair, and Lachlan Morton gives us the verdict on the team’s special edition blackout kit: “We look f*cking good’. This is just the beginning…#GoneRacingMusic by: Builder's Tea https://builders-tea.com"
EF Gone Racing – Coming Soon,5fIFXFaRsBo,20sec,2019-01-03T15:20:25Z,10458,168,"One WorldTour team. One film crew. One access-all-areas show. We're going racing with EF Education First. Tune in next week for the first episode of #EFGoneRacing, presented by Rapha throughout 2019. Subscribe to Rapha on YouTube to follow along.Music by: Builder's Tea https://builders-tea.com"
Outskirts 3: The Shadow of the East,XuLfbKwcJ6Y,1hour11min3sec,2019-05-17T16:00:07Z,176173,2265,"Outskirts is a series of films that follow extraordinary adventures on iconic roads. The third and final film in the series sees EF Education First professional Lachlan Morton rejoin his brother Angus for one more trip, through eastern Europe from Montenegro to Istanbul. Five years after the first Thereabouts film, they travel together through seven countries and cover thousands of kilometres, discovering a part of the world rarely seen from the seat of a bike."
Outskirts 2: The Big Land - FULL FILM,AsC3ZKzObNQ,1hour16min25sec,2018-12-26T08:56:58Z,364860,3135,"Outskirts is a series of films that follow extraordinary adventures on iconic roads. The second in the series, made by Thereabouts and Rapha, sees four riders attempts to traverse one of the longest gravel highways in the world. Set in New Foundland and Labrador, it features Dan Craven, Jacob Rathe, Sami Saudi and Gus Morton on a 2,000km journey through north eastern Canada. The first film, made along the United States’ Route 66, is also available on Rapha’s YouTube channel.Music by Builder's Tea (http://www.builders-tea.com)"
Outskirts II – Meet the riders: Gus Morton,Mh9weoG2mLg,1min59sec,2018-12-21T15:44:09Z,23198,247,"Meet the riders of ‘Outskirts II: The Big Land’, launching on 26th December. Former pro cyclist Gus Morton is the man behind the Thereabouts and Outskirts film series, an intrepid tourer with a love of the road, and meeting people along the way."
Outskirts II – Meet the riders: Sami Sauri,RhwKgL3ilRs,1min38sec,2018-12-21T15:44:23Z,23920,248,"Meet the riders of ‘Outskirts II: The Big Land’, launching on 26th December. Sami Sauri started out racing fixed-gear crits, finishing top 20 at Red Hook Crit in 2017. She spent a short time at Rapha’s Clubhouse in Berlin before swapping a barista’s apron for the open road with Gus."
Outskirts II – Meet the riders: Dan Craven,5I3Kb3iqxnU,1min28sec,2018-12-21T15:44:02Z,13685,207,"Meet the riders of ‘Outskirts II: The Big Land’, launching on 26th December. Dan Craven is the most international cyclist in the world – the Namibian Olympian has competed in UCI races in more than 40 countries. A big personality, and an even bigger heart."
Outskirts II – Meet the riders: Jacob Rathe,__KjfGC9D04,1min38sec,2018-12-21T15:43:53Z,9269,108,"Meet the riders of ‘Outskirts II: The Big Land’, launching on 26th December. In 2018, Jacob rode with team Jelly Belly–Maxxis, making the podium at the US champs before hanging up his helmet on a high. That might explain why the Portland-born pedaler turned up for the Outskirts ride without one."
Outskirts: Route 66 - FULL FILM,Dh25fH5diwQ,1hour22min19sec,2018-07-13T13:59:44Z,412833,5142,"Outskirts: Route 66 is a no holds barred account of an extraordinary journey along the length of the iconic American highway. Once known as the High Street of America, much has changed on Route 66. The road itself has become outdated, while the nation it transects stands at a crossroads.Shot from the hip, the film follows four cyclists as they ride the 4,000 kilometres from Chicago to Los Angeles and documents every moment of their adventure, the roads they ride and the people they meet. Outskirts: Route 66 is the first in a series of films chronicling epic adventures along the world’s most famous roads.Soundtrack: http://ow.ly/3COU30kWfukFind out more about Outskirts: http://ow.ly/BUGX30kVZS4"
Rapha Manuals: Set Your Own Goals,WycIOe1nvuo,41sec,2018-07-27T09:11:19Z,13273,101,"Academic, professional or otherwise, many of us find it easier to motivate ourselves with a specific goal in mind. It provides something to shoot at, something to keep to and gets you where you’re going a bit quicker. In the final installment of the Rapha Manuals, we set out the process of setting a goal, keeping to it and achieving it: http://ow.ly/t12o30l8cZPWhether you've been riding for decades or you're just clipping in, the journey to becoming a cyclist often includes the same rites of passage. The Rapha Manuals celebrate those universal experiences with a dozen charming hand-drawn animations accompanied by helpful written guides to inspire riding around the world. As we release a new Manual over each of the next 12 days, share them with friends just starting out and ride with us this July. Our Guide to Getting Started book, published by Rapha and featuring insights from experts and professionals alike, is designed to help every rider encourage friends and family onto the bike. Available in Clubhouses around the world, and online: http://ow.ly/jgwu30kZghT."
Rapha Manuals: Action Movie,k-nH6yRk9pE,34sec,2018-07-27T09:03:32Z,8076,56,"A fear of getting lost is a common obstacle to riding further away from home or even riding at all. These concerns are not unfounded but with a little pre-ride planning and a phone in your jersey pocket, you needn’t worry. To allay your fears, the latest edition of the Rapha Manuals dispenses some top tips on how to plan your first few routes without getting lost: http://ow.ly/V2M730l8bJZWhether you've been riding for decades or you're just clipping in, the journey to becoming a cyclist often includes the same rites of passage. The Rapha Manuals celebrate those universal experiences with a dozen charming hand-drawn animations accompanied by helpful written guides to inspire riding around the world. As we release a new Manual over each of the next 12 days, share them with friends just starting out and ride with us this July. Our Guide to Getting Started book, published by Rapha and featuring insights from experts and professionals alike, is designed to help every rider encourage friends and family onto the bike. Available in Clubhouses around the world, and online: http://ow.ly/jgwu30kZghT."
Rapha Manuals: The Sport With Surprises,dt5Ol9oMIZA,54sec,2018-07-26T09:25:17Z,5020,59,"The Sport with Surprises is about celebrating the sense of adventure that cycling brings. From treadmills to tennis courts, the pitch to the pool, millions of us chase endorphins and adrenaline that come with exercise but the ability to simultaneously explore new places is reserved for us cyclists. For the latest in our series of guides, we spoke to several cyclists to ask how they started exploring on two wheels and why it keeps bringing them back: http://ow.ly/KeZt30l1BXmWhether you've been riding for decades or you're just clipping in, the journey to becoming a cyclist often includes the same rites of passage. The Rapha Manuals celebrate those universal experiences with a dozen charming hand-drawn animations accompanied by helpful written guides to inspire riding around the world. As we release a new Manual over each of the next 12 days, share them with friends just starting out and ride with us this July. Our Guide to Getting Started book, published by Rapha and featuring insights from experts and professionals alike, is designed to help every rider encourage friends and family onto the bike. Available in Clubhouses around the world, and online: http://ow.ly/jgwu30kZghT."
Rapha Manuals: The Nitty Gritty,g75Ku6Yg5Z4,34sec,2018-07-25T12:28:48Z,6789,63,"The most important contact point between rider and machine is that between our behinds and our saddles. But how to stay comfortable in this delicate region makes for equally delicate conversation. The latest edition of the Rapha Manuals throws caution to the wind and delves into the nitty gritty of the subject. Follow our tips for taking care of ‘down there’ and ensure you’re sitting comfortably on your next ride: http://ow.ly/buJM30l6WdgWhether you've been riding for decades or you're just clipping in, the journey to becoming a cyclist often includes the same rites of passage. The Rapha Manuals celebrate those universal experiences with a dozen charming hand-drawn animations accompanied by helpful written guides to inspire riding around the world. As we release a new Manual over each of the next 12 days, share them with friends just starting out and ride with us this July. Our Guide to Getting Started book, published by Rapha and featuring insights from experts and professionals alike, is designed to help every rider encourage friends and family onto the bike. Available in Clubhouses around the world, and online: http://ow.ly/jgwu30kZghT."
Rapha Manuals: Blue Cheese And Bonking,6jf2iHmzikE,48sec,2018-07-24T11:04:52Z,4898,44,"Just as hill climbs are rewarded with descents, so the calories you burn while riding must be replenished. During longer rides it is essential to keep eating a little every so often in order to avoid the dreaded ‘bonk’ while your post-ride meal is a chance to reward yourself for your efforts in the saddle. Read our guide to fueling for the ride with tips and tricks from Rapha Chef Chris Bartlett : http://ow.ly/ERcQ30l1AKz  Whether you've been riding for decades or you're just clipping in, the journey to becoming a cyclist often includes the same rites of passage. The Rapha Manuals celebrate those universal experiences with a dozen charming hand-drawn animations accompanied by helpful written guides to inspire riding around the world. As we release a new Manual over each of the next 12 days, share them with friends just starting out and ride with us this July. Our Guide to Getting Started book, published by Rapha and featuring insights from experts and professionals alike, is designed to help every rider encourage friends and family onto the bike. Available in Clubhouses around the world, and online: http://ow.ly/jgwu30kZghT."
Rapha Manuals: Rubik's Cube,sA9nHVqj-yc,40sec,2018-07-23T13:30:16Z,6438,49,"While we don’t recommend trying to solve a Rubik's cube while you’re riding, heading out for a spin can be a great way to solve other problems. Just grab your bike and your metaphorical Rubik’s cube is sure to fit together by the time you put it away again. To find out why cycling is such a useful problem-solving exercise, read our guide to finding the answers on your bike: http://ow.ly/NjHt30l1Amd Whether you've been riding for decades or you're just clipping in, the journey to becoming a cyclist often includes the same rites of passage. The Rapha Manuals celebrate those universal experiences with a dozen charming hand-drawn animations accompanied by helpful written guides to inspire riding around the world. As we release a new Manual over each of the next 12 days, share them with friends just starting out and ride with us this July. Our Guide to Getting Started book, published by Rapha and featuring insights from experts and professionals alike, is designed to help every rider encourage friends and family onto the bike.Available in Clubhouses around the world, and online: http://ow.ly/jgwu30kZghT."
Rapha Manuals: The Group Ride,FSt83hIoQlE,48sec,2018-07-20T15:18:32Z,7215,73,"Riding in a group focuses the mind on the present, on the person beside you. Free from the interruptions and distractions that pervade elsewhere, it’s not just the miles that glide by on a group ride, the conversation flows easily too. As our latest guide explains, it’s the ultimate shortcut to knowing someone well: http://ow.ly/Bliw30l2Bp6Whether you've been riding for decades or you're just clipping in, the journey to becoming a cyclist often includes the same rites of passage. The Rapha Manuals celebrate those universal experiences with a dozen charming hand-drawn animations accompanied by helpful written guides to inspire riding around the world. As we release a new Manual over each of the next 12 days, share them with friends just starting out and ride with us this July. Our Guide to Getting Started book, published by Rapha and featuring insights from experts and professionals alike, is designed to help every rider encourage friends and family onto the bike. Available in Clubhouses around the world, and online: http://ow.ly/jgwu30kZghT."
Rapha Manuals: Pleasure/Pain,OY0yLAwXS1c,39sec,2018-07-20T15:18:04Z,7027,42,"Every bike ride has its ups and downs, climbs and descents, pleasure and pain. Every ride is different, but each leaves you wanting to do it all again. To make your next ride even better than your last, why not give your bike a clean? Here’s our routine for keeping your bike pristine: http://ow.ly/sbtB30l1ruoWhether you've been riding for decades or you're just clipping in, the journey to becoming a cyclist often includes the same rites of passage. The Rapha Manuals celebrate those universal experiences with a dozen charming hand-drawn animations accompanied by helpful written guides to inspire riding around the world. As we release a new Manual over each of the next 12 days, share them with friends just starting out and ride with us this July. Our Guide to Getting Started book, published by Rapha and featuring insights from experts and professionals alike, is designed to help every rider encourage friends and family onto the bike. Available in Clubhouses around the world, and online: http://ow.ly/jgwu30kZghT."
Rapha Manuals: Beasties,deoywGTganU,43sec,2018-07-20T09:44:01Z,7848,87,"As you ride more frequently and further afield, a pair of clipless pedals will help you pedal efficiently. It might feel like having little beasties attached to your feet at first but riding ‘clipped in’ will soon be second nature. We asked a trio of Rapha designers to the explain the benefits of cycling shoes and a couple of other additional pieces of kit: http://ow.ly/7X2h30l1oUvWhether you've been riding for decades or you're just clipping in, the journey to becoming a cyclist often includes the same rites of passage. The Rapha Manuals celebrate those universal experiences with a dozen charming hand-drawn animations accompanied by helpful written guides to inspire riding around the world. As we release a new Manual over each of the next 12 days, share them with friends just starting out and ride with us this July. Our Guide to Getting Started book, published by Rapha and featuring insights from experts and professionals alike, is designed to help every rider encourage friends and family onto the bike. Available in Clubhouses around the world, and online: http://ow.ly/jgwu30kZghT."
Rapha Manuals: Clear Your Mind,MhTLnGjbB24,32sec,2018-07-17T14:43:07Z,19218,159,"The meditative qualities of riding a bike are much vaunted but there’s more to these claims than just hearsay. Clear Your Mind celebrates the peace and quiet of riding your bike while our written guide points out the science behind clearing your mind on the bike: http://ow.ly/uSaV30kYxLoWhether you've been riding for decades or you're just clipping in, the journey to becoming a cyclist often includes the same rites of passage. The Rapha Manuals celebrate those universal experiences with a dozen charming hand-drawn animations accompanied by helpful written guides to inspire riding around the world. As we release a new Manual over each of the next 12 days, share them with friends just starting out and ride with us this July. Our Guide to Getting Started book, published by Rapha and featuring insights from experts and professionals alike, is designed to help every rider encourage friends and family onto the bike. Available in Clubhouses around the world, and online: http://ow.ly/jgwu30kZghT"
Rapha Manuals: The Essentials,_a1wf_gTtoU,36sec,2018-07-18T12:09:20Z,8094,61,"It’s hard to hold a conversation wearing headphones at the gym or shouting across a tennis court. But cycling is different, it’s the sociable sport. With only a few essentials and a friend, you’re ready to ride. For tips on how to get started in the sport and meet like-minded riders to share the road with read our written guide: http://ow.ly/onVi30kYzwgWhether you've been riding for decades or you're just clipping in, the journey to becoming a cyclist often includes the same rites of passage. The Rapha Manuals celebrate those universal experiences with a dozen charming hand-drawn animations accompanied by helpful written guides to inspire riding around the world. As we release a new Manual over each of the next 12 days, share them with friends just starting out and ride with us this July. Our Guide to Getting Started book, published by Rapha and featuring insights from experts and professionals alike, is designed to help every rider encourage friends and family onto the bike. Available in Clubhouses around the world, and online: http://ow.ly/jgwu30kZghT."
Rapha Manuals: Wear Something Tight,XXWQJnq5_rY,36sec,2018-07-19T10:45:48Z,9351,81,"For the uninitiated, cycling clothing can throw up more questions than answers. In the latest edition of the Rapha Manuals, we explain why it’s alright to try something tight and recommend what to wear and why: http://ow.ly/3ghy30l1jL2 Whether you've been riding for decades or you're just clipping in, the journey to becoming a cyclist often includes the same rites of passage. The Rapha Manuals celebrate those universal experiences with a dozen charming hand-drawn animations accompanied by helpful written guides to inspire riding around the world. As we release a new Manual over each of the next 12 days, share them with friends just starting out and ride with us this July. Our Guide to Getting Started book, published by Rapha and featuring insights from experts and professionals alike, is designed to help every rider encourage friends and family onto the bike. Available in Clubhouses around the world, and online: http://ow.ly/jgwu30kZghT."
"Rapha Brevet: Dawn to dusk, to dawn again",2RWAkJ5DPA4,2min10sec,2022-04-07T14:02:04Z,42518,801,"Some long-distance rides are all about the destination, shutting out all distraction and getting there as fast as you can. But sometimes, they’re all about your surroundings. Four Rapha riders set out across the lunar landscape of Lanzarote, riding through the day and into the night in search of what happens when normal limits are left behind. When fatigue sets in, or darkness descends, it is the senses that set your experience apart. Whether it’s the sun on your back, the taste of salt on your lips or the sound of your wheels whirring, every ride is a patchwork of these parts that each piece together to create the bigger picture."
Cape Epic 2020 - EF Gone Racing Trailer,E6FyjSrgeuw,58sec,2020-03-30T20:58:39Z,32404,354,"WATCH THE YOUTUBE PREMIERE ON APRIL 2ND, 21.00 BST HERE: https://youtu.be/fqOK7mEvRt8Cancelled before it began, the Absa Cape Epic - the first race of the 2020 Alternative Calendar - was to test Lachlan Morton and Alex Howes to the limit. Instead, the two EF Education First pros were preparing to ride just as the rest of the racing season was stopping around them. The second season of EF Gone Racing begins with the extraordinary story of a race that never was, as told by Lachlan and Alex, and as professional sport halted on the eve of the biggest mountain bike race in the world.#GoneRacingMusic: Builder’s Tea - https://builders-tea.com/Cover photo: Gruber Images——————————————————About the alternative calendar: As part of the EF team’s partnership with Rapha, riders will race a calendar of alternative, mixed-terrain, multidisciplinary events throughout the 2019-20 season. From mountain bike epics to week-long ultras, they’ll all captured in special episodes of EF Gone Racing. First Dirty Kanza and GBDuro, now Leadville. There’s much more to come this season, including: Three Peaks Cyclocross, Taiwan KOM and more. ——————————————————Get more from Rapha:Instagram: https://www.instagram.com/rapha/ Facebook: https://www.facebook.com/rapharacing/Twitter: https://twitter.com/rapha"
"The Explore collection: Tools for adventure, tested to the limits",lol3H3BInAI,1min,2019-10-31T11:58:54Z,47848,627,"Four riders undertake an unsupported ride across Iceland, tackling an isolated mountain road – Sprengisandsleið – that crosses the country’s desolate interior. Volcanic deserts, glacial rivers and powerful gusts make this a ride not for the faint of heart."
PARIS – Rapha Race Radio Episode 11,iPtQ4f4Yq90,9min39sec,2018-07-31T10:49:30Z,10694,150,"In Episode 11, Rapha Race Radio makes it to Paris for the party, but not before going surfing with Tour de France stage winner Juan Antonio Flecha and meeting some proud Welsh fans at the final time trial."
PYRENEES – Rapha Race Radio Episode 10,6Efb9IJVoF0,9min55sec,2018-07-27T09:32:17Z,14892,175,"The RRRoadshow continues into the Pyrenees, where the boys stumble across a graveyard for Citroen H-Vans – the original broom wagon – before creating their own ‘Publicity Caravan’. Then, Team EF sports director Tom Southam offers Stu a few much-needed tips on how to be a better rider, before Juan Antonio Flecha reveals what it feels like to win a stage of the Tour de France over a traditional game of boules.Support Lawson Craddock’s ride to Paris by sponsoring the Great Houston Cycling Foundation: https://www.gofundme.com/lc039s-fight-for-paris"
ALPE D’HUEZ – Rapha Race Radio Episode 09,t7SpSfdhWNo,10min59sec,2018-07-21T11:34:35Z,20337,285,"The Rapha Race Radio crew arrive at the Tour in a cloud of orange smoke, spending the day drinking in the atmosphere at ‘Dutch Corner’ on Alpe d’Huez. Then, inspired by watching the pros, Stu attempts to make the time cut-off by riding as fast as he can up the famous 21 hairpins (hint: it’s not very fast).Song: Tour De France (Prod Blasé] by Rowjay www.rowjay.bandcamp.com"
Rapha Race Radio on Tour - Coming Soon,XMbTjubZyWo,1min6sec,2018-07-06T10:26:38Z,644526,157,"Three men, one campervan. #RaphaRaceRadio is heading to the biggest bike race in the world.Song: Tour De France (Prod Blasé] by Rowjay www.rowjay.bandcamp.com"
Rapha – Riding is the Answer – Angus Morton,m3TbhdZ8FD0,1min14sec,2018-06-07T15:02:56Z,67323,743,"Angus Morton is a professional cyclist turned documentary filmmaker. Working regularly with his brother, Team Dimension Data rider Lachlan Morton, Angus is the creator of Thereabouts and Outskirts, two film series that follow epic adventures by bike.Riding is the answer: http://ow.ly/pbGk30kpf1i"
Rapha – Riding is the Answer – Abby Watson,pV9RpeB0Yrk,48sec,2018-06-07T15:03:06Z,29731,212,"Abby Watson grew up riding mountain bikes with her father and now rides trails with her husband and dog in Portland, Oregon. She sees cycling as the perfect mix of exploration, time with friends and finding her physical limits.Riding is the answer: http://ow.ly/pbGk30kpf1i"
Rapha – Riding is the Answer – Bianca Pettinicchi,68GUMFKME5w,1min1sec,2018-06-07T15:03:25Z,26449,172,Bianca learned to ride with her older sister in Connecticut. Now she lives in LA and takes on cycling adventures around the world.Riding is the answer: http://ow.ly/pbGk30kpf1i
Rapha – Riding is the Answer – Cole Maness,X7WKbteMvIw,1min1sec,2018-06-07T12:56:40Z,31171,276,"Cole rode the original Rapha Continental, a series of adventure rides in the early noughties that came to define the Rapha brand. He was born in Memphis, Tennessee, and now lives in Los Angeles, where he rides with friends and family.Riding is the answer: http://ow.ly/pbGk30kpf1i"
Rapha – Riding is the Answer – Duke Agyapong,FzsTCWFygyM,49sec,2018-06-07T12:56:36Z,23891,231,Duke is a fixed-gear and track racing cyclist from London who has ridden with Rapha for more than a year. He works as a bike mechanic with Transport for London in the UK capital.Riding is the answer: http://ow.ly/pbGk30kpf1i
0,nWG0WdyVA2U,0,0,0,0,0
Outskirts: Route 66 - Trailer,etjZvuRtN6E,1min6sec,2018-06-27T13:50:42Z,21763,264,"Outskirts: Route 66 is a no holds barred account of an extraordinary journey, following four cyclists as they ride the length of the iconic American highway. Shot from the hip and documenting every moment of their adventure, it is a journey about people - not performance. Starring Angus Morton, Sami Sauri, Pat Drapac and Justin Diamond."
WOMEN’S TOUR – Rapha Race Radio Episode 08,6UeR02ahQho,6min26sec,2018-06-19T14:25:07Z,8607,114,"In the latest episode of Rapha Race Radio, Harry goes behind the scenes with The Cycling Podcast to see how they make the show, while Kitty and Stu chase the race in the RRR camper. As it turns out, following a race with no live TV coverage makes for a rather frantic day out."
GIRO – Rapha Race Radio Episode 07,iXd-GSOZJrs,4min53sec,2018-05-28T12:34:30Z,11423,135,"In the final episode from the Giro, Rapha Race Radio offers up its ode to a beautiful race, before awarding unique prizes to our favourite riders.Image used: Fausto Coppi - J.D. Noske (Anefo) - [1] Dutch National Archives, The Hague, Fotocollectie Algemeen Nederlands Persbureau (Anefo), 1945-1989, Access number: 2.24.01.03, File number: 905-2272"
GIRO – Rapha Race Radio Episode 06,GKpwc7vTe3U,5min50sec,2018-05-25T09:59:18Z,8696,112,"In the second episode from the Giro d’Italia, Harry goes ‘full Pantani’ while Stu gets his elbows out for some autograph hunting."
GIRO – Rapha Race Radio Episode 05,PBcV7KCMqHs,6min43sec,2018-05-22T13:36:27Z,8222,135,"The Rapha Race Radio boys are road-tripping around Italy for the last week of the Giro d’Italia. Watch them be rudely awakened by Eurosport’s Juan Antonio Flecha, spend a day on Monte Zoncolan, and meet moustached bicycle hero Mitch Docker."
YORKSHIRE – Rapha Race Radio Episode 04,Zke8Hj1hoQo,6min24sec,2018-05-07T16:55:53Z,9956,130,"Forget the Giro d’Israelia, Yorkshire was the place to be for bike racing this weekend. In episode 04 of Rapha Race Radio, the team meet the brilliant Barnes sisters from CANYON//SRAM before going on the hunt for wildlife up on Ilkley Moor.Watch more Rapha Race Radio: http://ow.ly/ovuM30k1UbxPhotos courtesy of Tour De Yorkshire"
LIÈGE – Rapha Race Radio Episode 03,fntlZa5XMpo,6min27sec,2018-04-23T18:51:26Z,14951,136,"We meet the Philippe Gilbert super-fans for a roadside party on La Redoute, the Radio Tourist dishes the dirt from inside the team car, and we find out the hot new trends of The Old Lady at Liège-Fashion-Liège.Watch more Rapha Race Radio: http://ow.ly/ovuM30k1Ubx"
ROUBAIX – Rapha Race Radio Episode 02,N46luYa6cy0,5min40sec,2018-04-27T09:21:34Z,4305,48,"The team hits the pavé for Episode 02 of Rapha Race Radio. An anonymous pro tells us what it’s like inside the race, before we try to understand why there isn’t a women’s edition. Then there’s The Wrap, where Harry does his best to recap the action while riding some huge cobblestones, before we finish with Juan More Thing with Eurosport’s Juan Antonio Flecha. See you in two weeks at Liège.#RaphaRaceRadioPhotos in ‘The Wrap’ and ‘Juan More Thing’: Russ Ellis and BORA - hansgrohe, InSapphoWeTrust, Keith Allison, Larry Lamsa, Nathalie05, Tigre Municipio, Andrew Sides, Laurie Beylier, LHOON, Matt Dalton, www.instants-cyclistes.fr, Robert Knight and The British Library (all Flickr CC)."
FLANDERS – Rapha Race Radio Episode 01,Y3UlLQK0bLg,6min21sec,2018-04-03T08:26:40Z,17144,296,"In Episode 01 of Rapha Race Radio, Harry soaks up the atmosphere – and a few Belgian beers – on the iconic Oude Kwaremont climb, while Kitty and Stuart hitch a ride in the CANYON//SRAM team car to see just how many times they can catch the race.Then there’s The Wrap, where Harry reviews the racing while pedalling up the punishing Paterberg. We finish with the Musette of Regret and Juan More Thing, with Eurosport’s Juan Antonio Flecha. See you next week at Roubaix.Watch more Rapha Race Radio: http://ow.ly/ovuM30k1Ubx#RaphaRaceRadioPhotos in ‘The Wrap’: Andy Bokanev, Russ Ellis. Ciclismo Italia, Somewhere in the world today…, Arwen_7, adsportschroeder (all Flickr)."
Rapha Race Radio – Trailer,w-dTttGucKw,45sec,2018-03-23T16:33:48Z,98686,176,"Unlicensed, unofficial, and very often unrepeatable. Introducing #RaphaRaceRadio, a new video series filmed roadside at the best bike races in the world. Flanders - Rapha Race Radio Episode 01: http://ow.ly/orbr30k4bZ4Watch more #RaphaRaceRadio: http://ow.ly/fNIq30k7Zk7"
The Rapha Outskirts collection: Hanoi to Ho Chi Minh,dt0zyJLT3ac,1min50sec,2019-09-06T16:54:45Z,75503,1235,"Celebrating a special edition collection, designed to support exploration by bike and inspired by the adventures of the 2018-19 Outskirts series. Featuring Lachlan and Angus Morton, alongside lifelong friend and fellow Outskirts rider Pat Drapac, and shot on a weeklong journey through Vietnam - from Hanoi to Ho Chi Minh. The Rapha Outskirts collection launches Wednesday, 11th September 2019. Find out more at rapha.cc"
Rapha Explore: Adventure starts anywhere,0Vw_VJy-FBo,1min52sec,2019-02-26T10:38:20Z,34150,541,"While everyone else was in hot pursuit of pro cycling at the Santos Tour Down Under, we dispatched four of our local wear testers into the Adelaide hills for two days of riding, remote roads and record-breaking temperatures."
The Crossing,mkmE3EI5INQ,49sec,2018-09-17T13:58:53Z,23309,310,"Shop the Rapha Cross Collection: https://www.rapha.cc/category/cyclocrossFrom the road to the trail, our latest cyclocross collection is designed for out-the-door adventures. Whether you’re blasting through the woods, careening over fields, or bunnyhopping the barriers, make the crossing – it’s closer than you think."
#PackLightTravelFar | Man’s encounter with mountains,6kQGpDSD_94,1min,2016-09-29T13:09:25Z,30215,317,"Three Rapha riders recently travelled to northern Italy to explore the area surrounding the Messner Mountain Museums – a six-site project created by Italian climber Reinhold Messner in dedication to man’s encounter with the mountains. Photographer George Marshall was among them as they encountered steep passes, rough gravel paths, and freezing temperatures between the museums. #PackLightTravelFarDiscover the Brevet collection: http://ow.ly/FcJn30keznY"
The Rapha Technical T-Shirt,o1dF9Q3KZwo,28sec,2018-03-13T11:37:18Z,16334,82,"A Rapha t-shirt inspired by our performance roadwear, made with technical fabrics to support exploration on and off the bike.Shop the Rapha Technical T-shirt: http://ow.ly/1Rku30iUDpu"
The Rapha Cargo Bib Shorts,Q1QFvRN7wHE,30sec,2018-03-07T10:27:13Z,1808545,313,"The Rapha Cargo Bib Shorts will change the way you dress for a ride. For the first time, Rapha has made cycling shorts with low-profile pockets, giving you immediate access to essentials on the move. Load up, whether it’s the road to work or the ride of your life. Shop the Rapha Cargo Bib Shorts: http://ow.ly/RZkD30iNN5p"
0,3A-zJHcIHSs,0,0,0,0,0
Women's Prestige Kanazawa,T06T_Vn_YHc,2min1sec,2017-03-21T16:25:40Z,9309,93,"The Noto Peninsula is one of the more remote areas of mainland Japan. A finger of land that juts into the Sea of Japan, earlier this year it was the setting for the Women’s Prestige Kanazawa. Skirting the coastal roads and climbing into mountainous hinterland of this region, 52 women covered the 151km route in conditions that pushed them beyond their limits."
Rapha Prestige Margaret River,C0SVxvzrBdY,2min,2017-03-21T16:28:40Z,12387,98,"On October 29th 20 teams of riders set off on a taxing 175km route along the trails, tarmac and single track around Margaret River, in Western Australia. From life-long racers, to those new to cycling, the groups were diverse and the challenges came in many forms - from wind, to extreme heat and altitude. But the aim throughout was the same - to start and finish together, as a team."
Behind The Scenes at Rapha Supercross Nobeyama,j5BZqFVm1Ns,1min4sec,2018-02-08T09:15:53Z,12225,65,"We take a look behind the scenes at Rapha Supercross Nobeyama in the mountains of Japan, following ‘Taisho’ or ’The Guvner', owner of the horse farm where the event takes place and one of the key people behind it’s continued success. In a first for Japan, in November 2018 the race will be classified as a UCI category 1 event."
Rapha New Season Collections,mMw9rejnxMs,2min49sec,2016-09-13T14:53:45Z,121201,752,"Rapha creates the world’s finest cycle clothing and accessories. Split between seven collections - Classics, Pro Team, Brevet, Souplesse, Cross, City and Core - that cover racing, riding and everyday living, the new Rapha range is now available to buy in Rapha Clubhouses and at rapha.cc.Director: ​Owynne Dawkins​Editor: ​Owynne Dawkins​  ​Sound Design: ​The ElementsColour Grading: ​Edwin Ingram at TapestryShop the latest Rapha arrivals: http://ow.ly/hYiP30k4b9l"
"The Rapha Continental: In Retrospect, 2009",72ssk69oMhs,2min40sec,2017-11-02T13:45:02Z,19242,200,"The riders of the Rapha Continental have explored some of the most beautiful regions and roads in North America. With the help of customers and friends, the chronicle of our ongoing journey has now grown to fifty rides and our journal is complete with stories, cue sheets, photography and films.See more of the Rapha Continental: http://ow.ly/5s5h30giZoC"
Rapha Tirol,16FqCcTu6Ow,2min33sec,2017-06-21T16:41:13Z,86902,1148,"Rapha recently visited Tirol in Austria, a mountainous area of outstanding beauty. Boasting glacial climbs, such as Kaunertal and Ötztal, as well as the charming city of Innsbruck, venue for the 2018 road cycling world championships, Tirol could easily become the next cycling mecca."
"2010 Rapha Gentleman's Race | Litchfield, CT",T53emq-MIoo,7min44sec,2017-03-27T14:58:35Z,14251,60,"The trick to enjoying a great Gentlemen's Race does not lie within the prize list. You will not be able to find it in the Team Car or over the official Race Radio, no matter how hard you are listening. The trick to having a good Gentlemen's Race lies within the company you keep.See full story, photos, cue sheet, and map here: pages.rapha.cc/?p=2776"
2010 NW Gentlemen's Race,lua_kBDmmvI,10min12sec,2017-03-27T14:16:37Z,8381,72,See full story and photos here: rapha.cc/2010-nw-gentlemens-raceVideo: Droptree Productions droptree.com/Music: Keegan Dewitt - keegandewitt.com & Samm - sammartinmusic.com
